# author: Mathias Hauser (mathias.hauser@env.ethz.ch)
# script: warming_levels.py
# executed: 2021-01-19 18:06:07
# reference years: 1850 to 1900
# NOTE: may include simulations starting after 1850!
model, ensemble, exp, warming_level, start_year, end_year
CSIRO-Mk3-6-0, r8i1p1, rcp85, 2.0, 2035, 2054
CSIRO-Mk3-6-0, r9i1p1, rcp85, 2.0, 2034, 2053
CSIRO-Mk3-6-0, r10i1p1, rcp85, 2.0, 2032, 2051
CanESM2, r1i1p1, rcp85, 2.0, 2017, 2036
CanESM2, r2i1p1, rcp85, 2.0, 2018, 2037
CanESM2, r3i1p1, rcp85, 2.0, 2018, 2037
CanESM2, r4i1p1, rcp85, 2.0, 2017, 2036
CanESM2, r5i1p1, rcp85, 2.0, 2017, 2036
EC-EARTH, r1i1p1, rcp85, 2.0, 2026, 2045
EC-EARTH, r2i1p1, rcp85, 2.0, 2024, 2043
EC-EARTH, r5i1p1, rcp85, 2.0, 2032, 2051
EC-EARTH, r6i1p1, rcp85, 2.0, 2031, 2050
EC-EARTH, r8i1p1, rcp85, 2.0, 2026, 2045
EC-EARTH, r9i1p1, rcp85, 2.0, 2027, 2046
EC-EARTH, r12i1p1, rcp85, 2.0, 2025, 2044
FGOALS-g2, r1i1p1, rcp85, 2.0, 2036, 2055
FGOALS-s2, r3i1p1, rcp85, 2.0, 2004, 2023
FIO-ESM, r1i1p1, rcp85, 2.0, 2035, 2054
FIO-ESM, r2i1p1, rcp85, 2.0, 2034, 2053
FIO-ESM, r3i1p1, rcp85, 2.0, 2034, 2053
GFDL-CM3, r1i1p1, rcp85, 2.0, 2025, 2044
GFDL-ESM2G, r1i1p1, rcp85, 2.0, 2045, 2064
GFDL-ESM2M, r1i1p1, rcp85, 2.0, 2042, 2061
GISS-E2-H-CC, r1i1p1, rcp85, 2.0, 2026, 2045
GISS-E2-H, r1i1p1, rcp85, 2.0, 2027, 2046
GISS-E2-H, r1i1p2, rcp85, 2.0, 2032, 2051
GISS-E2-H, r1i1p3, rcp85, 2.0, 2024, 2043
GISS-E2-H, r2i1p1, rcp85, 2.0, 2027, 2046
GISS-E2-H, r2i1p3, rcp85, 2.0, 2016, 2035
GISS-E2-R-CC, r1i1p1, rcp85, 2.0, 2040, 2059
GISS-E2-R, r1i1p1, rcp85, 2.0, 2043, 2062
GISS-E2-R, r1i1p2, rcp85, 2.0, 2044, 2063
GISS-E2-R, r1i1p3, rcp85, 2.0, 2034, 2053
GISS-E2-R, r2i1p1, rcp85, 2.0, 2040, 2059
GISS-E2-R, r2i1p3, rcp85, 2.0, 2033, 2052
HadGEM2-AO, r1i1p1, rcp85, 2.0, 2035, 2054
HadGEM2-CC, r1i1p1, rcp85, 2.0, 2031, 2050
HadGEM2-ES, r1i1p1, rcp85, 2.0, 2026, 2045
HadGEM2-ES, r2i1p1, rcp85, 2.0, 2027, 2046
HadGEM2-ES, r3i1p1, rcp85, 2.0, 2029, 2048
HadGEM2-ES, r4i1p1, rcp85, 2.0, 2024, 2043
IPSL-CM5A-LR, r1i1p1, rcp85, 2.0, 2017, 2036
IPSL-CM5A-LR, r2i1p1, rcp85, 2.0, 2016, 2035
IPSL-CM5A-LR, r3i1p1, rcp85, 2.0, 2018, 2037
IPSL-CM5A-LR, r4i1p1, rcp85, 2.0, 2015, 2034
IPSL-CM5A-MR, r1i1p1, rcp85, 2.0, 2021, 2040
IPSL-CM5B-LR, r1i1p1, rcp85, 2.0, 2028, 2047
MIROC5, r1i1p1, rcp85, 2.0, 2039, 2058
MIROC5, r2i1p1, rcp85, 2.0, 2038, 2057
MIROC5, r3i1p1, rcp85, 2.0, 2036, 2055
MPI-ESM-LR, r1i1p1, rcp85, 2.0, 2028, 2047
MPI-ESM-LR, r2i1p1, rcp85, 2.0, 2023, 2042
MPI-ESM-LR, r3i1p1, rcp85, 2.0, 2026, 2045
MPI-ESM-MR, r1i1p1, rcp85, 2.0, 2030, 2049
MRI-CGCM3, r1i1p1, rcp85, 2.0, 2043, 2062
MRI-ESM1, r1i1p1, rcp85, 2.0, 2041, 2060
NorESM1-ME, r1i1p1, rcp85, 2.0, 2038, 2057
NorESM1-M, r1i1p1, rcp85, 2.0, 2039, 2058
bcc-csm1-1-m, r1i1p1, rcp85, 2.0, 2019, 2038
bcc-csm1-1, r1i1p1, rcp85, 2.0, 2027, 2046
inmcm4, r1i1p1, rcp85, 2.0, 2048, 2067
BNU-ESM, r1i1p1, rcp45, 3.0, 2054, 2073
CanESM2, r1i1p1, rcp45, 3.0, 2066, 2085
CanESM2, r2i1p1, rcp45, 3.0, 2062, 2081
CanESM2, r3i1p1, rcp45, 3.0, 2070, 2089
CanESM2, r4i1p1, rcp45, 3.0, 2065, 2084
CanESM2, r5i1p1, rcp45, 3.0, 2068, 2087
GFDL-CM3, r1i1p1, rcp45, 3.0, 2070, 2089
GFDL-CM3, r3i1p1, rcp45, 3.0, 2067, 2086
GFDL-CM3, r5i1p1, rcp45, 3.0, 2076, 2095
HadGEM2-ES, r1i1p1, rcp45, 3.0, 2069, 2088
IPSL-CM5A-LR, r1i1p1, rcp45, 3.0, 2060, 2079
IPSL-CM5A-LR, r2i1p1, rcp45, 3.0, 2067, 2086
IPSL-CM5A-LR, r3i1p1, rcp45, 3.0, 2063, 2082
IPSL-CM5A-LR, r4i1p1, rcp45, 3.0, 2057, 2076
IPSL-CM5A-MR, r1i1p1, rcp45, 3.0, 2068, 2087
CCSM4, r1i1p1, rcp60, 3.0, 2077, 2096
CCSM4, r2i1p1, rcp60, 3.0, 2077, 2096
CCSM4, r3i1p1, rcp60, 3.0, 2080, 2099
CCSM4, r4i1p1, rcp60, 3.0, 2077, 2096
CCSM4, r5i1p1, rcp60, 3.0, 2080, 2099
CCSM4, r6i1p1, rcp60, 3.0, 2079, 2098
CESM1-CAM5, r1i1p1, rcp60, 3.0, 2071, 2090
CESM1-CAM5, r2i1p1, rcp60, 3.0, 2076, 2095
CESM1-CAM5, r3i1p1, rcp60, 3.0, 2072, 2091
GFDL-CM3, r1i1p1, rcp60, 3.0, 2065, 2084
GISS-E2-H, r1i1p3, rcp60, 3.0, 2075, 2094
HadGEM2-AO, r1i1p1, rcp60, 3.0, 2079, 2098
HadGEM2-ES, r1i1p1, rcp60, 3.0, 2063, 2082
HadGEM2-ES, r2i1p1, rcp60, 3.0, 2063, 2082
HadGEM2-ES, r3i1p1, rcp60, 3.0, 2069, 2088
HadGEM2-ES, r4i1p1, rcp60, 3.0, 2064, 2083
IPSL-CM5A-LR, r1i1p1, rcp60, 3.0, 2062, 2081
IPSL-CM5A-MR, r1i1p1, rcp60, 3.0, 2065, 2084
ACCESS1-0, r1i1p1, rcp85, 3.0, 2051, 2070
ACCESS1-3, r1i1p1, rcp85, 3.0, 2052, 2071
BNU-ESM, r1i1p1, rcp85, 3.0, 2036, 2055
CCSM4, r1i1p1, rcp85, 3.0, 2048, 2067
CCSM4, r2i1p1, rcp85, 3.0, 2049, 2068
CCSM4, r3i1p1, rcp85, 3.0, 2051, 2070
CCSM4, r4i1p1, rcp85, 3.0, 2049, 2068
CCSM4, r5i1p1, rcp85, 3.0, 2048, 2067
CCSM4, r6i1p1, rcp85, 3.0, 2049, 2068
CESM1-BGC, r1i1p1, rcp85, 3.0, 2050, 2069
CESM1-CAM5, r1i1p1, rcp85, 3.0, 2048, 2067
CESM1-CAM5, r2i1p1, rcp85, 3.0, 2051, 2070
CESM1-CAM5, r3i1p1, rcp85, 3.0, 2049, 2068
CMCC-CESM, r1i1p1, rcp85, 3.0, 2058, 2077
CMCC-CMS, r1i1p1, rcp85, 3.0, 2052, 2071
CMCC-CM, r1i1p1, rcp85, 3.0, 2052, 2071
CNRM-CM5, r1i1p1, rcp85, 3.0, 2058, 2077
CNRM-CM5, r2i1p1, rcp85, 3.0, 2058, 2077
CNRM-CM5, r4i1p1, rcp85, 3.0, 2059, 2078
CNRM-CM5, r6i1p1, rcp85, 3.0, 2056, 2075
CNRM-CM5, r10i1p1, rcp85, 3.0, 2058, 2077
CSIRO-Mk3-6-0, r1i1p1, rcp85, 3.0, 2056, 2075
CSIRO-Mk3-6-0, r2i1p1, rcp85, 3.0, 2056, 2075
CSIRO-Mk3-6-0, r3i1p1, rcp85, 3.0, 2054, 2073
CSIRO-Mk3-6-0, r4i1p1, rcp85, 3.0, 2055, 2074
CSIRO-Mk3-6-0, r5i1p1, rcp85, 3.0, 2054, 2073
CSIRO-Mk3-6-0, r6i1p1, rcp85, 3.0, 2055, 2074
CSIRO-Mk3-6-0, r7i1p1, rcp85, 3.0, 2056, 2075
CSIRO-Mk3-6-0, r8i1p1, rcp85, 3.0, 2057, 2076
CSIRO-Mk3-6-0, r9i1p1, rcp85, 3.0, 2056, 2075
CSIRO-Mk3-6-0, r10i1p1, rcp85, 3.0, 2054, 2073
CanESM2, r1i1p1, rcp85, 3.0, 2040, 2059
CanESM2, r2i1p1, rcp85, 3.0, 2039, 2058
CanESM2, r3i1p1, rcp85, 3.0, 2040, 2059
CanESM2, r4i1p1, rcp85, 3.0, 2038, 2057
CanESM2, r5i1p1, rcp85, 3.0, 2038, 2057
EC-EARTH, r1i1p1, rcp85, 3.0, 2052, 2071
EC-EARTH, r2i1p1, rcp85, 3.0, 2049, 2068
EC-EARTH, r5i1p1, rcp85, 3.0, 2059, 2078
EC-EARTH, r6i1p1, rcp85, 3.0, 2055, 2074
EC-EARTH, r8i1p1, rcp85, 3.0, 2051, 2070
EC-EARTH, r9i1p1, rcp85, 3.0, 2051, 2070
EC-EARTH, r12i1p1, rcp85, 3.0, 2051, 2070
FGOALS-g2, r1i1p1, rcp85, 3.0, 2065, 2084
FGOALS-s2, r3i1p1, rcp85, 3.0, 2030, 2049
FIO-ESM, r1i1p1, rcp85, 3.0, 2059, 2078
FIO-ESM, r2i1p1, rcp85, 3.0, 2060, 2079
FIO-ESM, r3i1p1, rcp85, 3.0, 2059, 2078
GFDL-CM3, r1i1p1, rcp85, 3.0, 2045, 2064
GFDL-ESM2G, r1i1p1, rcp85, 3.0, 2071, 2090
GFDL-ESM2M, r1i1p1, rcp85, 3.0, 2073, 2092
GISS-E2-H-CC, r1i1p1, rcp85, 3.0, 2055, 2074
GISS-E2-H, r1i1p1, rcp85, 3.0, 2057, 2076
GISS-E2-H, r1i1p2, rcp85, 3.0, 2059, 2078
GISS-E2-H, r1i1p3, rcp85, 3.0, 2049, 2068
GISS-E2-H, r2i1p1, rcp85, 3.0, 2057, 2076
GISS-E2-H, r2i1p3, rcp85, 3.0, 2043, 2062
GISS-E2-R-CC, r1i1p1, rcp85, 3.0, 2074, 2093
GISS-E2-R, r1i1p1, rcp85, 3.0, 2077, 2096
GISS-E2-R, r1i1p2, rcp85, 3.0, 2076, 2095
GISS-E2-R, r1i1p3, rcp85, 3.0, 2060, 2079
GISS-E2-R, r2i1p1, rcp85, 3.0, 2073, 2092
GISS-E2-R, r2i1p3, rcp85, 3.0, 2059, 2078
HadGEM2-AO, r1i1p1, rcp85, 3.0, 2052, 2071
HadGEM2-CC, r1i1p1, rcp85, 3.0, 2047, 2066
HadGEM2-ES, r1i1p1, rcp85, 3.0, 2045, 2064
HadGEM2-ES, r2i1p1, rcp85, 3.0, 2045, 2064
HadGEM2-ES, r3i1p1, rcp85, 3.0, 2046, 2065
HadGEM2-ES, r4i1p1, rcp85, 3.0, 2042, 2061
IPSL-CM5A-LR, r1i1p1, rcp85, 3.0, 2038, 2057
IPSL-CM5A-LR, r2i1p1, rcp85, 3.0, 2039, 2058
IPSL-CM5A-LR, r3i1p1, rcp85, 3.0, 2038, 2057
IPSL-CM5A-LR, r4i1p1, rcp85, 3.0, 2038, 2057
IPSL-CM5A-MR, r1i1p1, rcp85, 3.0, 2041, 2060
IPSL-CM5B-LR, r1i1p1, rcp85, 3.0, 2052, 2071
MIROC5, r1i1p1, rcp85, 3.0, 2063, 2082
MIROC5, r2i1p1, rcp85, 3.0, 2062, 2081
MIROC5, r3i1p1, rcp85, 3.0, 2062, 2081
MPI-ESM-LR, r1i1p1, rcp85, 3.0, 2052, 2071
MPI-ESM-LR, r2i1p1, rcp85, 3.0, 2050, 2069
MPI-ESM-LR, r3i1p1, rcp85, 3.0, 2050, 2069
MPI-ESM-MR, r1i1p1, rcp85, 3.0, 2051, 2070
MRI-CGCM3, r1i1p1, rcp85, 3.0, 2067, 2086
MRI-ESM1, r1i1p1, rcp85, 3.0, 2064, 2083
NorESM1-ME, r1i1p1, rcp85, 3.0, 2060, 2079
NorESM1-M, r1i1p1, rcp85, 3.0, 2064, 2083
bcc-csm1-1-m, r1i1p1, rcp85, 3.0, 2050, 2069
bcc-csm1-1, r1i1p1, rcp85, 3.0, 2050, 2069
inmcm4, r1i1p1, rcp85, 3.0, 2074, 2093
ACCESS1-0, r1i1p1, rcp85, 4.0, 2071, 2090
ACCESS1-3, r1i1p1, rcp85, 4.0, 2072, 2091
BNU-ESM, r1i1p1, rcp85, 4.0, 2055, 2074
CCSM4, r1i1p1, rcp85, 4.0, 2068, 2087
CCSM4, r2i1p1, rcp85, 4.0, 2070, 2089
CCSM4, r3i1p1, rcp85, 4.0, 2072, 2091
CCSM4, r4i1p1, rcp85, 4.0, 2068, 2087
CCSM4, r5i1p1, rcp85, 4.0, 2071, 2090
CCSM4, r6i1p1, rcp85, 4.0, 2070, 2089
CESM1-BGC, r1i1p1, rcp85, 4.0, 2071, 2090
CESM1-CAM5, r1i1p1, rcp85, 4.0, 2067, 2086
CESM1-CAM5, r2i1p1, rcp85, 4.0, 2069, 2088
CESM1-CAM5, r3i1p1, rcp85, 4.0, 2068, 2087
CMCC-CESM, r1i1p1, rcp85, 4.0, 2077, 2096
CMCC-CMS, r1i1p1, rcp85, 4.0, 2068, 2087
CMCC-CM, r1i1p1, rcp85, 4.0, 2069, 2088
CNRM-CM5, r1i1p1, rcp85, 4.0, 2078, 2097
CNRM-CM5, r2i1p1, rcp85, 4.0, 2080, 2099
CNRM-CM5, r4i1p1, rcp85, 4.0, 2078, 2097
CNRM-CM5, r6i1p1, rcp85, 4.0, 2077, 2096
CNRM-CM5, r10i1p1, rcp85, 4.0, 2077, 2096
CSIRO-Mk3-6-0, r1i1p1, rcp85, 4.0, 2073, 2092
CSIRO-Mk3-6-0, r2i1p1, rcp85, 4.0, 2075, 2094
CSIRO-Mk3-6-0, r3i1p1, rcp85, 4.0, 2072, 2091
CSIRO-Mk3-6-0, r4i1p1, rcp85, 4.0, 2073, 2092
CSIRO-Mk3-6-0, r5i1p1, rcp85, 4.0, 2071, 2090
CSIRO-Mk3-6-0, r6i1p1, rcp85, 4.0, 2070, 2089
CSIRO-Mk3-6-0, r7i1p1, rcp85, 4.0, 2074, 2093
CSIRO-Mk3-6-0, r8i1p1, rcp85, 4.0, 2074, 2093
CSIRO-Mk3-6-0, r9i1p1, rcp85, 4.0, 2072, 2091
CSIRO-Mk3-6-0, r10i1p1, rcp85, 4.0, 2070, 2089
CanESM2, r1i1p1, rcp85, 4.0, 2059, 2078
CanESM2, r2i1p1, rcp85, 4.0, 2057, 2076
CanESM2, r3i1p1, rcp85, 4.0, 2059, 2078
CanESM2, r4i1p1, rcp85, 4.0, 2058, 2077
CanESM2, r5i1p1, rcp85, 4.0, 2058, 2077
EC-EARTH, r1i1p1, rcp85, 4.0, 2073, 2092
EC-EARTH, r2i1p1, rcp85, 4.0, 2071, 2090
EC-EARTH, r6i1p1, rcp85, 4.0, 2075, 2094
EC-EARTH, r8i1p1, rcp85, 4.0, 2072, 2091
EC-EARTH, r9i1p1, rcp85, 4.0, 2072, 2091
EC-EARTH, r12i1p1, rcp85, 4.0, 2073, 2092
FGOALS-s2, r3i1p1, rcp85, 4.0, 2047, 2066
FIO-ESM, r1i1p1, rcp85, 4.0, 2076, 2095
FIO-ESM, r2i1p1, rcp85, 4.0, 2076, 2095
FIO-ESM, r3i1p1, rcp85, 4.0, 2075, 2094
GFDL-CM3, r1i1p1, rcp85, 4.0, 2061, 2080
GISS-E2-H, r1i1p3, rcp85, 4.0, 2078, 2097
GISS-E2-H, r2i1p3, rcp85, 4.0, 2072, 2091
HadGEM2-AO, r1i1p1, rcp85, 4.0, 2070, 2089
HadGEM2-CC, r1i1p1, rcp85, 4.0, 2063, 2082
HadGEM2-ES, r1i1p1, rcp85, 4.0, 2062, 2081
HadGEM2-ES, r2i1p1, rcp85, 4.0, 2062, 2081
HadGEM2-ES, r3i1p1, rcp85, 4.0, 2063, 2082
HadGEM2-ES, r4i1p1, rcp85, 4.0, 2059, 2078
IPSL-CM5A-LR, r1i1p1, rcp85, 4.0, 2056, 2075
IPSL-CM5A-LR, r2i1p1, rcp85, 4.0, 2057, 2076
IPSL-CM5A-LR, r3i1p1, rcp85, 4.0, 2056, 2075
IPSL-CM5A-LR, r4i1p1, rcp85, 4.0, 2054, 2073
IPSL-CM5A-MR, r1i1p1, rcp85, 4.0, 2057, 2076
IPSL-CM5B-LR, r1i1p1, rcp85, 4.0, 2075, 2094
MPI-ESM-LR, r1i1p1, rcp85, 4.0, 2072, 2091
MPI-ESM-LR, r2i1p1, rcp85, 4.0, 2071, 2090
MPI-ESM-LR, r3i1p1, rcp85, 4.0, 2071, 2090
MPI-ESM-MR, r1i1p1, rcp85, 4.0, 2073, 2092
bcc-csm1-1-m, r1i1p1, rcp85, 4.0, 2076, 2095
bcc-csm1-1, r1i1p1, rcp85, 4.0, 2074, 2093
BNU-ESM, r1i1p1, rcp26, 0.61, 1968, 1987
CCSM4, r1i1p1, rcp26, 0.61, 1969, 1988
CCSM4, r2i1p1, rcp26, 0.61, 1970, 1989
CCSM4, r3i1p1, rcp26, 0.61, 1970, 1989
CCSM4, r4i1p1, rcp26, 0.61, 1969, 1988
CCSM4, r5i1p1, rcp26, 0.61, 1970, 1989
CCSM4, r6i1p1, rcp26, 0.61, 1969, 1988
CESM1-CAM5, r1i1p1, rcp26, 0.61, 1990, 2009
CESM1-CAM5, r2i1p1, rcp26, 0.61, 1992, 2011
CESM1-CAM5, r3i1p1, rcp26, 0.61, 1987, 2006
CNRM-CM5, r1i1p1, rcp26, 0.61, 1986, 2005
CSIRO-Mk3-6-0, r1i1p1, rcp26, 0.61, 1993, 2012
CSIRO-Mk3-6-0, r2i1p1, rcp26, 0.61, 1993, 2012
CSIRO-Mk3-6-0, r3i1p1, rcp26, 0.61, 1987, 2006
CSIRO-Mk3-6-0, r4i1p1, rcp26, 0.61, 1995, 2014
CSIRO-Mk3-6-0, r5i1p1, rcp26, 0.61, 1992, 2011
CSIRO-Mk3-6-0, r6i1p1, rcp26, 0.61, 1993, 2012
CSIRO-Mk3-6-0, r7i1p1, rcp26, 0.61, 1991, 2010
CSIRO-Mk3-6-0, r8i1p1, rcp26, 0.61, 1992, 2011
CSIRO-Mk3-6-0, r9i1p1, rcp26, 0.61, 1993, 2012
CSIRO-Mk3-6-0, r10i1p1, rcp26, 0.61, 1990, 2009
CanESM2, r1i1p1, rcp26, 0.61, 1980, 1999
CanESM2, r2i1p1, rcp26, 0.61, 1982, 2001
CanESM2, r3i1p1, rcp26, 0.61, 1983, 2002
CanESM2, r4i1p1, rcp26, 0.61, 1982, 2001
CanESM2, r5i1p1, rcp26, 0.61, 1983, 2002
EC-EARTH, r8i1p1, rcp26, 0.61, 1968, 1987
EC-EARTH, r12i1p1, rcp26, 0.61, 1970, 1989
FGOALS-g2, r1i1p1, rcp26, 0.61, 1987, 2006
FIO-ESM, r1i1p1, rcp26, 0.61, 1976, 1995
FIO-ESM, r2i1p1, rcp26, 0.61, 1976, 1995
FIO-ESM, r3i1p1, rcp26, 0.61, 1972, 1991
GFDL-CM3, r1i1p1, rcp26, 0.61, 1992, 2011
GFDL-ESM2G, r1i1p1, rcp26, 0.61, 1984, 2003
GFDL-ESM2M, r1i1p1, rcp26, 0.61, 1985, 2004
GISS-E2-H, r1i1p1, rcp26, 0.61, 1969, 1988
GISS-E2-H, r1i1p2, rcp26, 0.61, 1979, 1998
GISS-E2-H, r1i1p3, rcp26, 0.61, 1971, 1990
GISS-E2-R, r1i1p1, rcp26, 0.61, 1987, 2006
GISS-E2-R, r1i1p2, rcp26, 0.61, 1990, 2009
GISS-E2-R, r1i1p3, rcp26, 0.61, 1986, 2005
HadGEM2-AO, r1i1p1, rcp26, 0.61, 1987, 2006
HadGEM2-ES, r1i1p1, rcp26, 0.61, 1991, 2010
HadGEM2-ES, r2i1p1, rcp26, 0.61, 1994, 2013
HadGEM2-ES, r3i1p1, rcp26, 0.61, 1990, 2009
HadGEM2-ES, r4i1p1, rcp26, 0.61, 1989, 2008
IPSL-CM5A-LR, r1i1p1, rcp26, 0.61, 1971, 1990
IPSL-CM5A-LR, r2i1p1, rcp26, 0.61, 1971, 1990
IPSL-CM5A-LR, r3i1p1, rcp26, 0.61, 1970, 1989
IPSL-CM5A-LR, r4i1p1, rcp26, 0.61, 1966, 1985
IPSL-CM5A-MR, r1i1p1, rcp26, 0.61, 1976, 1995
MIROC5, r1i1p1, rcp26, 0.61, 1991, 2010
MIROC5, r2i1p1, rcp26, 0.61, 1990, 2009
MIROC5, r3i1p1, rcp26, 0.61, 1988, 2007
MPI-ESM-LR, r1i1p1, rcp26, 0.61, 1970, 1989
MPI-ESM-LR, r2i1p1, rcp26, 0.61, 1970, 1989
MPI-ESM-LR, r3i1p1, rcp26, 0.61, 1976, 1995
MPI-ESM-MR, r1i1p1, rcp26, 0.61, 1977, 1996
MRI-CGCM3, r1i1p1, rcp26, 0.61, 2000, 2019
NorESM1-ME, r1i1p1, rcp26, 0.61, 1991, 2010
NorESM1-M, r1i1p1, rcp26, 0.61, 1989, 2008
bcc-csm1-1-m, r1i1p1, rcp26, 0.61, 1970, 1989
bcc-csm1-1, r1i1p1, rcp26, 0.61, 1974, 1993
ACCESS1-0, r1i1p1, rcp45, 0.61, 1989, 2008
ACCESS1-3, r1i1p1, rcp45, 0.61, 1994, 2013
BNU-ESM, r1i1p1, rcp45, 0.61, 1968, 1987
CCSM4, r1i1p1, rcp45, 0.61, 1969, 1988
CCSM4, r2i1p1, rcp45, 0.61, 1970, 1989
CCSM4, r3i1p1, rcp45, 0.61, 1970, 1989
CCSM4, r4i1p1, rcp45, 0.61, 1969, 1988
CCSM4, r5i1p1, rcp45, 0.61, 1970, 1989
CCSM4, r6i1p1, rcp45, 0.61, 1969, 1988
CESM1-BGC, r1i1p1, rcp45, 0.61, 1971, 1990
CESM1-CAM5, r1i1p1, rcp45, 0.61, 1990, 2009
CESM1-CAM5, r2i1p1, rcp45, 0.61, 1992, 2011
CESM1-CAM5, r3i1p1, rcp45, 0.61, 1987, 2006
CMCC-CMS, r1i1p1, rcp45, 0.61, 1991, 2010
CMCC-CM, r1i1p1, rcp45, 0.61, 1987, 2006
CNRM-CM5, r1i1p1, rcp45, 0.61, 1986, 2005
CSIRO-Mk3-6-0, r1i1p1, rcp45, 0.61, 1993, 2012
CSIRO-Mk3-6-0, r2i1p1, rcp45, 0.61, 1994, 2013
CSIRO-Mk3-6-0, r3i1p1, rcp45, 0.61, 1987, 2006
CSIRO-Mk3-6-0, r4i1p1, rcp45, 0.61, 1995, 2014
CSIRO-Mk3-6-0, r5i1p1, rcp45, 0.61, 1993, 2012
CSIRO-Mk3-6-0, r6i1p1, rcp45, 0.61, 1993, 2012
CSIRO-Mk3-6-0, r7i1p1, rcp45, 0.61, 1992, 2011
CSIRO-Mk3-6-0, r8i1p1, rcp45, 0.61, 1991, 2010
CSIRO-Mk3-6-0, r9i1p1, rcp45, 0.61, 1994, 2013
CSIRO-Mk3-6-0, r10i1p1, rcp45, 0.61, 1991, 2010
CSIRO-Mk3L-1-2, r1i2p1, rcp45, 0.61, 1989, 2008
CSIRO-Mk3L-1-2, r2i2p1, rcp45, 0.61, 1982, 2001
CSIRO-Mk3L-1-2, r3i2p1, rcp45, 0.61, 1980, 1999
CanESM2, r1i1p1, rcp45, 0.61, 1980, 1999
CanESM2, r2i1p1, rcp45, 0.61, 1982, 2001
CanESM2, r3i1p1, rcp45, 0.61, 1983, 2002
CanESM2, r4i1p1, rcp45, 0.61, 1982, 2001
CanESM2, r5i1p1, rcp45, 0.61, 1983, 2002
EC-EARTH, r1i1p1, rcp45, 0.61, 1972, 1991
EC-EARTH, r2i1p1, rcp45, 0.61, 1963, 1982
EC-EARTH, r5i1p1, rcp45, 0.61, 1964, 1983
EC-EARTH, r6i1p1, rcp45, 0.61, 1976, 1995
EC-EARTH, r8i1p1, rcp45, 0.61, 1968, 1987
EC-EARTH, r9i1p1, rcp45, 0.61, 1971, 1990
EC-EARTH, r12i1p1, rcp45, 0.61, 1970, 1989
FGOALS-g2, r1i1p1, rcp45, 0.61, 1987, 2006
FIO-ESM, r1i1p1, rcp45, 0.61, 1976, 1995
FIO-ESM, r2i1p1, rcp45, 0.61, 1976, 1995
FIO-ESM, r3i1p1, rcp45, 0.61, 1972, 1991
GFDL-CM3, r1i1p1, rcp45, 0.61, 1993, 2012
GFDL-CM3, r3i1p1, rcp45, 0.61, 1995, 2014
GFDL-CM3, r5i1p1, rcp45, 0.61, 1996, 2015
GFDL-ESM2G, r1i1p1, rcp45, 0.61, 1984, 2003
GFDL-ESM2M, r1i1p1, rcp45, 0.61, 1985, 2004
GISS-E2-H-CC, r1i1p1, rcp45, 0.61, 1966, 1985
GISS-E2-H, r1i1p1, rcp45, 0.61, 1969, 1988
GISS-E2-H, r1i1p2, rcp45, 0.61, 1979, 1998
GISS-E2-H, r1i1p3, rcp45, 0.61, 1971, 1990
GISS-E2-H, r2i1p1, rcp45, 0.61, 1971, 1990
GISS-E2-H, r2i1p2, rcp45, 0.61, 1983, 2002
GISS-E2-H, r2i1p3, rcp45, 0.61, 1965, 1984
GISS-E2-H, r3i1p1, rcp45, 0.61, 1971, 1990
GISS-E2-H, r3i1p2, rcp45, 0.61, 1982, 2001
GISS-E2-H, r3i1p3, rcp45, 0.61, 1962, 1981
GISS-E2-H, r4i1p1, rcp45, 0.61, 1975, 1994
GISS-E2-H, r4i1p2, rcp45, 0.61, 1983, 2002
GISS-E2-H, r4i1p3, rcp45, 0.61, 1971, 1990
GISS-E2-H, r5i1p1, rcp45, 0.61, 1975, 1994
GISS-E2-H, r5i1p2, rcp45, 0.61, 1984, 2003
GISS-E2-H, r5i1p3, rcp45, 0.61, 1971, 1990
GISS-E2-H, r6i1p3, rcp45, 0.61, 1977, 1996
GISS-E2-R-CC, r1i1p1, rcp45, 0.61, 1983, 2002
GISS-E2-R, r1i1p1, rcp45, 0.61, 1987, 2006
GISS-E2-R, r1i1p2, rcp45, 0.61, 1991, 2010
GISS-E2-R, r1i1p3, rcp45, 0.61, 1986, 2005
GISS-E2-R, r2i1p1, rcp45, 0.61, 1983, 2002
GISS-E2-R, r2i1p2, rcp45, 0.61, 1991, 2010
GISS-E2-R, r2i1p3, rcp45, 0.61, 1981, 2000
GISS-E2-R, r3i1p1, rcp45, 0.61, 1985, 2004
GISS-E2-R, r3i1p2, rcp45, 0.61, 1992, 2011
GISS-E2-R, r3i1p3, rcp45, 0.61, 1978, 1997
GISS-E2-R, r4i1p1, rcp45, 0.61, 1981, 2000
GISS-E2-R, r4i1p2, rcp45, 0.61, 1993, 2012
GISS-E2-R, r4i1p3, rcp45, 0.61, 1982, 2001
GISS-E2-R, r5i1p1, rcp45, 0.61, 1979, 1998
GISS-E2-R, r5i1p2, rcp45, 0.61, 1993, 2012
GISS-E2-R, r5i1p3, rcp45, 0.61, 1984, 2003
GISS-E2-R, r6i1p1, rcp45, 0.61, 1985, 2004
GISS-E2-R, r6i1p3, rcp45, 0.61, 1982, 2001
HadGEM2-AO, r1i1p1, rcp45, 0.61, 1987, 2006
HadGEM2-CC, r1i1p1, rcp45, 0.61, 1999, 2018
